forum,year,accept,decision_raw,decision_parse_success,title,abstract,keywords_raw,keyword_document,keyword_count,title_length,abstract_length,topic_cluster,link,num_reviews,mean_score,score_std,rating_parse_success_share,confidence_mean,confidence_parse_success_share,mean_sentiment,mean_politeness,mean_toxicity,mean_constructiveness,review_length_mean,confidence_missing,confidence_mean_imputed,mean_score_percentile,year_topic_cluster,parse_status,mean_sentiment_z,within_year_sentiment_median,high_sentiment,borderline_window,sentiment_rank,propensity_score,propensity_logit
UERcQuXlwy,2023,0,Reject,1,Pix2Struct: Screenshot Parsing as Pretraining for Visual Language Understanding,"Visually-situated language is ubiquitous---sources range from textbooks with diagrams to web pages with images and tables, to mobile apps with buttons and forms. Perhaps due to this diversity, previous work has typically relied on domain-specific recipes with limited sharing of the underlying data, model architectures, and objectives. We present Pix2Struct, a pretrained image-to-text model for purely visual language understanding, which can be finetuned on tasks containing visually-situated language. Pix2Struct is pretrained by learning to parse masked screenshots of web pages into simplified HTML. The web, with its richness of visual elements cleanly reflected in the HTML structure, provides a large source of pretraining data well suited to the diversity of downstream tasks. Intuitively, this objective subsumes common pretraining signals such as OCR, language modeling, image captioning. In addition to the novel pretraining strategy, we introduce a variable-resolution input representation and a more flexible integration of language and vision inputs, where language prompts such as questions are rendered directly on top of the input image. For the first time, we show that a single pretrained model can achieve state-of-the-art results in six out of nine tasks across four domains: documents, illustrations, user interfaces, and natural images.","['self-supervised', 'pretraining', 'screenshots', 'parsing', 'language', 'vision', 'transformers', 'interfaces', 'charts', 'figures', 'tables', 'documents']",self supervised ; pretraining ; screenshots ; parsing ; language ; vision ; transformers ; interfaces ; charts ; figures ; tables ; documents,12,10,207,4,https://openreview.net/forum?id=UERcQuXlwy,3,5.666666666666667,0.5773502691896258,1.0,3.6666666666666665,1.0,0.9821666666666666,0.6454014396954906,0.0,1.5155157936808124,435.3333333333333,0,3.6666666666666665,0.5345,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7989560899848251,0.44363901209709034,1,35-65,0.9445983379501385,0.660341430116992,0.664816112785662
V8isglQkt74,2023,0,Reject,1,Towards Learning Implicit Symbolic Representation for Visual Reasoning,"Visual reasoning tasks are designed to test a learning algorithm's capability to infer causal relationships, discover object interactions, and understand temporal dynamics, all from visual cues. It is commonly believed that to achieve compositional generalization on visual reasoning, an explicit abstraction of the visual scene must be constructed; for example, object detection can be applied to the visual input to produce representations that are then processed by a neural network or a neuro-symbolic framework. We demonstrate that a simple and general self-supervised approach is able to learn implicit symbolic representations with general-purpose neural networks, enabling the end-to-end learning of visual reasoning directly from raw visual inputs. Our proposed approach ``compresses'' each frame of a video into a small set of tokens with a transformer network. The self-supervised learning objective is to reconstruct each image based on the compressed temporal context. To minimize the reconstruction loss, the network must learn a compact representation for each image, as well as capture temporal dynamics and object permanence from temporal context. We evaluate the proposed approach on two visual reasoning benchmarks, CATER and ACRE. We observe that self-supervised pretraining is essential to achieve compositional generalization for our end-to-end trained neural network, and our proposed method achieves on par or better performance compared to recent neuro-symbolic approaches that often require additional object-level supervision.","['visual reasoning', 'self-supervised learning', 'implicit symbolic representation']",visual reasoning ; self supervised learning ; implicit symbolic representation,3,8,229,11,https://openreview.net/forum?id=V8isglQkt74,4,5.25,0.4999999999999999,1.0,3.5,1.0,0.97305,0.3793766701850897,0.0,1.0517782967019338,440.25,0,3.5,0.412,2023_11,decision=1;rating_share=1.0;confidence_share=1.0,0.7753230109959401,0.44363901209709034,1,35-65,0.8808864265927978,0.59212352509302,0.3727508993869307
VE1s3e5xriA,2023,1,Accept: poster,1,Dual Student Networks for Data-Free Model Stealing,"Data-free model stealing aims to replicate a target model without direct access to either the training data or the target model. To accomplish this, existing methods use a generator to produce samples in order to train a student model to match the target model outputs. To this end, the two main challenges are estimating gradients of the target model without access to its parameters, and generating a diverse set of training samples that thoroughly explores the input space. We propose a Dual Student method where two students are symmetrically trained in order to provide the generator a criterion to generate samples that the two students disagree on. On one hand, disagreement on a sample implies at least one student has classified the sample incorrectly when compared to the target model. This incentive towards disagreement implicitly encourages the generator to explore more diverse regions of the input space. On the other hand, our method utilizes gradients of student models to indirectly estimate gradients of the target model. We show that this novel training objective for the generator network is equivalent to optimizing a lower bound on the generator's loss if we had access to the target model gradients. In other words, our method alters the standard data-free model stealing paradigm by substituting the target model with a separate student model, thereby creating a lower bound which can be directly optimized without additional target model queries or separate synthetic datasets. We show that our new optimization framework provides more accurate gradient estimation of the target model and better accuracies on benchmark classification datasets. Additionally, our approach balances improved query efficiency with training computation cost. Finally, we demonstrate that our method serves as a better proxy model for transfer-based adversarial attacks than existing data-free model stealing methods.",,missingkeyword,0,8,298,3,https://openreview.net/forum?id=VE1s3e5xriA,4,6.0,2.449489742783178,1.0,3.5,1.0,-0.0797999999999999,0.6935724162227319,0.0,1.283783157828327,373.75,0,3.5,0.646,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,-1.953973575488264,0.44363901209709034,0,35-65,0.04986149584487535,0.38202013917621624,-0.4809825416894279
VPCi3STZcaO,2023,0,Reject,1,CodeT5Mix: A Pretrained Mixture of Encoder-decoder Transformers for Code Understanding and Generation,"Pretrained language models (LMs) trained on vast source code have achieved prominent progress in a wide range of code intelligence tasks. Despite their success, they either adopt specific types of network architectures (encoder-only or decoder-only) for different downstream tasks or rely on a single architecture (encoder-decoder or UniLM-style encoder) for all tasks. The latter approach usually results in a sub-optimal performance on a subset of tasks. To address these limitations, we propose “CodeT5Mix”, a mixture of encoder-decoder Transformers for code where its components can be flexibly combined based on the target tasks during finetuning, while still enjoying the mutual benefits from the joint pretraining. To endow the model with both code understanding and generation capabilities, we pretrain CodeT5Mix using a mixture of denoising, contrastive learning, matching, and Causal Language Modeling (CLM) tasks on large-scale multilingual code corpora in nine programming languages. Additionally, we design a weight sharing strategy in decoders except the feedforward layers, which act as task-specific experts to reduce the interference across tasks of various types. We extensively evaluate CodeT5Mix on seven tasks in four different modes and achieve state-of-the-art (SoTA) performance on most tasks such as text-to-code retrieval, code completion and generation, and math programming. Particularly, we demonstrate that CodeT5Mix can be used as a unified semi-parametric retrieval-augmented generator with SoTA code generation performance.","['Language model pretraining', 'multimodal learning', 'code understanding and generation']",language model pretraining ; multimodal learning ; code understanding and generation,3,14,236,4,https://openreview.net/forum?id=VPCi3STZcaO,5,5.2,1.3038404810405295,1.0,3.6,1.0,0.5685399999999999,0.4260461525613187,0.0,1.142104940455166,371.0,0,3.6,0.393,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.2732857767693879,0.44363901209709034,0,35-65,0.31024930747922436,0.34080095726391935,-0.659726922609917
VoplHXsPKLE,2023,0,Reject,1,LUNA: Language as Continuing Anchors for Referring Expression Comprehension,"Referring expression comprehension aims to localize the description of a natural language expression in an image. Using location priors to remedy inaccuracies in cross-modal alignments is the state of the art for CNN-based methods tackling this problem. Recent Transformer-based models cast aside this idea making the case for steering away from hand-designed components. In this work, we propose LUNA, which uses language as continuing anchors to guide box prediction in a Transformer decoder, and show that language-guided location priors can be effectively exploited in a Transformer-based architecture. Specifically, we first initialize an anchor box from the input expression via a small “proto-decoder”, and then use this anchor as location prior in a modified Transformer decoder for predicting the bounding box. Iterating through each decoder layer, the anchor box is first used as a query for pooling multi-modal context, and then updated based on pooled context. This approach allows the decoder to focus selectively on one part of the scene at a time, which reduces noise in multi-modal context and leads to more accurate box predictions. Our method outperforms existing state-of-the-art methods on the challenging datasets of ReferIt Game, RefCOCO/+/g, and Flickr30K Entities.",,missingkeyword,0,9,206,3,https://openreview.net/forum?id=VoplHXsPKLE,3,5.333333333333333,0.5773502691896257,1.0,4.0,1.0,0.9616333333333332,0.1412725904931857,0.0,0.919405965489168,299.0,0,4.0,0.444,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,0.7457276561378298,0.44363901209709034,1,35-65,0.8227146814404432,0.37843463591789206,-0.49619771137091506
WVZQa2QYJN,2023,0,Reject,1,RuDar: Weather Radar Dataset for Precipitation Nowcasting with Geographical and Seasonal Variability,"Precipitation nowcasting, a short-term (up to six hours) rain prediction, is arguably one of the most demanding weather forecasting tasks. To achieve accurate predictions, a forecasting model should consider miscellaneous meteorological and geographical data sources. Currently available datasets provide information only about precipitation intensity, vertically integrated liquid (VIL), or maximum reflectivity on the vertical section. Such single-level or aggregated data lacks description of the reflectivity change in vertical dimension, simplifying or distorting the corresponding models. To fill this gap, we introduce an additional dimension of the precipitation measurements in the RuDar dataset that incorporates 3D radar echo observations. Measurements are collected from 30 weather radars located mostly in the European part of Russia, covering multiple climate zones. Radar product updates every 10 minutes with a 2 km spatial resolution. The measurements include precipitation intensity (mm/h) at an altitude of 600 m, reflectivity (dBZ) and radial velocity (m/s) at 10 altitude levels from 1 km to 10 km with 1 km step. We also add the orography information as it affects the intensity and distribution of precipitation. The dataset includes over 50 000 timestamps over a two-year period from 2019 to 2021, totalling in roughly 100 GB of data. We evaluate several baselines, including optical flow and neural network models, for precipitation nowcasting on the proposed data. We also evaluate the uncertainty quantification for the ensemble scenario and show that the corresponding estimates do correlate with the ensemble errors on different sections of data. We believe that RuDar dataset will become a reliable benchmark for precipitation nowcasting models and also will be used in other machine learning tasks, e.g., in data shift studying, anomaly detection, or uncertainty estimation. Both dataset and code for data processing and model preparation are publicly available.","['precipitation nowcasting', 'weather forecasting', 'weather radar', 'benchmark']",precipitation nowcasting ; weather forecasting ; weather radar ; benchmark,4,12,283,4,https://openreview.net/forum?id=WVZQa2QYJN,3,5.333333333333333,0.5773502691896257,1.0,3.6666666666666665,1.0,0.5932333333333334,0.6504065040650406,0.0,1.619701633909543,174.0,0,3.6666666666666665,0.444,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.2092734004806634,0.44363901209709034,0,35-65,0.3296398891966759,0.19162648450981581,-1.4394761392380473
WgbcOQMNXB,2023,0,Reject,1,Large language models are not zero-shot communicators,"The recent success of large language models (LLMs) has drawn heavy attention and investment in their use as conversational and embodied systems. Despite widespread use of LLMs as conversational agents, evaluations of performance fail to capture a crucial aspect of communication: interpreting language in context. Humans interpret language using beliefs, prior knowledge about the world, and more. For example, we intuitively understand the response ""I wore gloves"" to the question ""Did you leave fingerprints?"" as meaning ""No"". To investigate whether LLMs have the ability to make this type of inference, known as an implicature, we design a simple task and evaluate a set of models. We find that despite only evaluating on utterances that require a binary inference (yes or no), most perform close to random. Models adapted to be ""aligned with human intent"" via reinforcement learning perform much better, but still leave a significant gap with human performance. This gap is even more pronounced for context-heavy utterances. We present our findings as the starting gun for further research into evaluating how LLMs interpret language in context, in order to drive the development of more pragmatic and useful models of human discourse.","['large language models', 'pragmatics', 'natural language processing', 'communication', 'conversation', 'implicature']",large language models ; pragmatics ; natural language processing ; communication ; conversation ; implicature,6,8,193,10,https://openreview.net/forum?id=WgbcOQMNXB,4,6.0,1.4142135623730951,1.0,3.75,1.0,0.943,0.6874401371786825,0.0,1.047020755061113,576.75,0,3.75,0.646,2023_10,decision=1;rating_share=1.0;confidence_share=1.0,0.6974245806175857,0.44363901209709034,1,35-65,0.7368421052631579,0.862493052416635,1.8361526499947989
WtW_s7EDWPe,2023,0,Reject,1,Data-Efficient Finetuning Using Cross-Task Nearest Neighbors,"Language models trained on massive prompted multitask datasets like T0 (Sanh et al., 2021) or FLAN (Wei et al., 2021) can generalize to tasks unseen during training. We show that training on a carefully chosen subset of instances can outperform training on all available data on a variety of datasets. We assume access to a small number (250-1000) of unlabeled target task instances, select their nearest neighbors from a pool of multitask data, and use the retrieved data to train target task specific models. Our method is more data-efficient than training a single multitask model, while still outperforming it by large margins. We evaluate across a diverse set of tasks not in the multitask pool we retrieve from, including those used to evaluate T0 and in addition, more complex tasks including legal and scientific document QA. We retrieve small subsets of P3 (the collection of prompted datasets from which T0’s training data was sampled) and finetune T5 models that outperform the 3-billion parameter variant of T0 (T0-3B) by 8-30% on 11 out of 12 evaluation datasets while using at most 2% of the data used to train T0-3B. These models also provide a better initialization than T0-3B for few-shot finetuning on target-task data, as shown by a 3-23% relative improvement over few-shot finetuned T0-3B models on 8 datasets.","['multitasking', 'retrieval', 'few-shot', 'efficiency', 'nlp']",multitasking ; retrieval ; few shot ; efficiency ; nlp,5,8,218,4,https://openreview.net/forum?id=WtW_s7EDWPe,4,5.75,2.0615528128088303,1.0,4.75,1.0,0.964525,0.6179988133279004,0.0,0.9572510036947404,423.0,0,4.75,0.578,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7532237058719644,0.44363901209709034,1,35-65,0.8365650969529086,0.5394390126288702,0.15808444984711087
XKjz6mR3iqe,2023,0,Reject,1,On the System-Level Effectiveness of Physical Object-Hiding Adversarial Attack in Autonomous Driving,"In Autonomous Driving (AD) systems, perception is crucial for both security and safety. Among the different attacks on AD perception, the physical object-hiding adversarial attacks are especially severe due to their direct impact on road safety. However, we find that all existing works so far only evaluate their attack effect at the targeted AI component level, without any evaluation \\textit{at the system level}, i.e., with the entire system semantics and context such as the full AD system pipeline and closed-loop control. This thus inevitably raise a critical research question: can these existing research efforts actually effectively achieve the desired system-level attack effects (e.g., causing vehicle collisions, traffic rule violations, etc.) in the real-world AD system context? In the paper, we thus perform the first measurement study on whether and how effective the existing designs can lead to system-level effects, where we take the STOP sign-hiding attack as our target. Our evaluation results show that all the representative prior works cannot achieve any system-level effect in a classical closed-loop AD setup in road speeds controlled by common STOP signs. With that, we then point out two limitation hypotheses that appear in all existing works: 1) the unpractical STOP sign size distribution in pixel sampling, and 2) missing particular consideration in system-critical attack range. Experimental results demonstrate that after overcoming these two limitations, the system-level effects can be further improved, i.e., the violation rate can increase around 70\\%.",,missingkeyword,0,14,247,3,https://openreview.net/forum?id=XKjz6mR3iqe,4,5.25,0.5,1.0,3.25,1.0,-0.912325,0.6074264986282516,0.0,0.3623284594125652,267.5,0,3.25,0.412,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,-4.112123018108544,0.44363901209709034,0,35-65,0.013850415512465374,0.2588900101149262,-1.0517457485434323
YaPPldR6te,2023,0,Reject,1,Explainable Machine Learning Predictions for the Long-term Performance of Brain-Computer Interfaces,"Brain computer interfaces (BCIs) can decode neural signals to control assistive technologies such as robotic limbs for people with paralysis. Neural recordings from intracortical microelectrodes offer the spatiotemporal resolution (e.g., sortable units) necessary for complex tasks, such as controlling a robotic arm with multiple degrees of freedom. However, the quality of these signals decays over time despite many attempts to prolong their longevity. This decrease in long-term performance limits the implementation of this potentially beneficial technology. Predicting whether a channel will have sortable units across time would mitigate this issue and increase the utility of these devices by reducing uncertainty, yet to-date, no such methods exist. Similarly, it would be useful to understand how variables like time post-implantation, electrochemical characteristics, and electrode design impact the long-term quality of these signals. Here, we obtained longitudinal neural recordings and electrochemical data from freely behaving rats implanted with a custom designed microelectrode array with varying site areas, shank positions, and site depths. This dataset was used to develop an explainable artificial intelligence pipeline that predicts with high accuracy the presence of sortable units on a given channel and elucidates the most important factors leading to these predictions. Our pipeline was able to predict whether a channel will be active with an AUC of 0.79 (95% C.I. 0.73–0.86) on unseen data. The most important features of the model were experimental subject, time post-implantation, and a channel’s previous spike metrics. Electrode site depth was the most important electrode design variable. Our results demonstrate the feasibility of implementing explainable artificial intelligence pipelines for longitudinal BCI studies and support previous reports on how factors like time, inter-animal variability, and cortical depth impact long-term performance of BCIs. These results are an important step forward in improving efficient decoding performance and guiding device development, which stand to advance the field and benefit the lives of human BCI patients.","['SHAP', 'Explainability', 'feature importance', 'BCI', 'Neural interfaces', 'longitudinal intracortical recordings', 'neural engineering']",shap ; explainability ; feature importance ; bci ; neural interfaces ; longitudinal intracortical recordings ; neural engineering,7,13,316,12,https://openreview.net/forum?id=YaPPldR6te,4,5.5,2.0816659994661326,1.0,4.0,1.0,0.0817249999999999,0.5570786653910855,0.0,2.173621679654808,419.5,0,4.0,0.4885,2023_12,decision=1;rating_share=1.0;confidence_share=1.0,-1.5352533103680088,0.44363901209709034,0,35-65,0.07479224376731301,0.4158749287836958,-0.33973055984608186
Yg7ExbCxzt6,2023,0,Reject,1,What Matters In The Structured Pruning of Generative Language Models?,"Auto-regressive large language models such as GPT-3 require enormous computational resources to use, leading to huge financial cost and environmental impact. Structured pruning methods traditionally reduce resource usage, however, their application to and efficacy for generative language models is heavily under-explored. We analyze the effects of magnitude, random, and movement (Lagunas et al., 2021) pruning on MLP layers in GPT-like models. We find that movement can under-perform for these models while random pruning nearly matches the best methods. By examining neuron-level redundancy measures, we discover that movement does not select neurons based on how unique they are compared to other neurons, leaving behind excess redundancy. In view of this, we introduce Globally Unique Movement (GUM) to select neurons based on both uniqueness and sensitivity. We then discuss the roles of our techniques on different redundancy metrics through careful comparisons and ablations.","['Neural Network Pruning', 'Natural Language Generation']",neural network pruning ; natural language generation,2,10,145,10,https://openreview.net/forum?id=Yg7ExbCxzt6,4,5.5,0.5773502691896257,1.0,4.0,1.0,0.936625,0.3198913355522077,0.0,1.2561584429208348,334.25,0,4.0,0.4885,2023_10,decision=1;rating_share=1.0;confidence_share=1.0,0.6808987072844077,0.44363901209709034,1,35-65,0.7063711911357341,0.6037829722320053,0.42125270481898514
YlmzborbHTy,2023,0,Reject,1,Context-Aware Image Completion,"Image completion is a task that aims to fill in the missing region of a masked image with plausible contents. However, existing image completion methods tend to fill in the missing region with the surrounding texture instead of hallucinating a visual instance that is suitable in accordance with the context of the scene. In this work, we propose a novel image completion model, dubbed Refill, that hallucinates the missing instance that harmonizes well with - and thus preserves - the original context. Refill first adopts a transformer architecture that considers the types, locations of the visible instances, and the location of the missing region. Then, Refill completes the missing foreground and background semantic segmentation masks within the missing region, providing pixel-level semantic and structural guidance to generate missing contents with seamless boundaries. Finally, we condition the image synthesis blocks by using the completed segmentation mask to generate photo-realistic contents to fill out the missing region. Experimental results show the superiority of Refill over state-of-the-art image completion approaches on various natural images.","['Image Completion', 'Image Inpainting']",image completion ; image inpainting,2,4,174,4,https://openreview.net/forum?id=YlmzborbHTy,3,5.333333333333333,0.5773502691896258,1.0,4.0,1.0,0.5861999999999999,0.2322702781418377,0.0,0.7204524448486254,327.0,0,4.0,0.444,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.2275058672691637,0.44363901209709034,0,35-65,0.32132963988919666,0.45720697377381797,-0.1715918950724285
YtntjusJV6,2023,1,Accept: poster,1,Interpretations of Domain Adaptations via Layer Variational Analysis,"Transfer learning is known to perform efficiently in many applications empirically, yet limited literature reports the mechanism behind the scene. This study establishes both formal derivations and heuristic analysis to formulate the theory of transfer learning in deep learning. Our framework utilizing layer variational analysis proves that the success of transfer learning can be guaranteed with corresponding data conditions. Moreover, our theoretical calculation yields intuitive interpretations towards the knowledge transfer process. Subsequently, an alternative method for network-based transfer learning is derived. The method shows an increase in efficiency and accuracy for domain adaptation. It is particularly advantageous when new domain data is sufficiently sparse during adaptation. Numerical experiments over diverse tasks validated our theory and verified that our analytic expression achieved better performance in domain adaptation than the gradient descent method.","['deep learning theory', 'domain adaptation', 'transfer learning', 'variational analysis', 'knowledge transfer']",deep learning theory ; domain adaptation ; transfer learning ; variational analysis ; knowledge transfer,5,8,132,7,https://openreview.net/forum?id=YtntjusJV6,3,5.666666666666667,0.5773502691896257,1.0,3.0,1.0,0.9386333333333332,0.388032983569371,0.0,2.476721629776204,361.6666666666667,0,3.0,0.5345,2023_7,decision=1;rating_share=1.0;confidence_share=1.0,0.6861048974455785,0.44363901209709034,1,35-65,0.7202216066481995,0.6292253150791266,0.5288948442881171
YvrAyFZq0ID,2023,0,Reject,1,Long Term Fairness via Performative Distributionally Robust Optimization,"Fairness researchers in machine learning (ML) have coalesced around several fairness criteria which provide formal definitions of what it means for an ML model to be fair. However, these criteria have some serious limitations. We identify four key shortcomings of these formal fairness criteria and address them by extending performative prediction to include a distributionally robust objective. Performative prediction is a recent framework developed to understand the effects of when deploying model influences the distribution on which it is making predictions. We prove a convergence result for our proposed repeated distributionally robust optimization (RDRO). We further verify our results empirically and develop experiments to demonstrate the impact of using RDRO on learning fair ML models.","['fairness', 'distributionally robust optimization', 'performative prediction', 'distribution shift']",fairness ; distributionally robust optimization ; performative prediction ; distribution shift,4,8,115,4,https://openreview.net/forum?id=YvrAyFZq0ID,4,5.25,2.0615528128088303,1.0,3.5,1.0,0.961775,1.170218013218901,0.0,1.7149672502587563,315.75,0,3.5,0.412,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7460948977674563,0.44363901209709034,1,35-65,0.8254847645429363,0.3734052389303068,-0.5176357562456972
YzOEjv-7nP,2023,0,Reject,1,PALM: Preference-based Adversarial Manipulation against Deep Reinforcement Learning,"To improve the robustness of DRL agents, it is important to study their vulnerability under adversarial attacks that would lead to extreme behaviors desired by adversaries. Preference-based RL (PbRL) aims for learning desired behaviors with human preferences. In this paper, we propose PALM, a preference-based adversarial manipulation method against DRL agents which adopts human preferences to perform targeted attacks with the assistance of an intention policy and a weighting function. The intention policy is trained based on the PbRL framework to guide the adversarial policy to mitigate restrictions of the victim policy during exploration, and the weighting function learns weight assignment to improve the performance of the adversarial policy. Theoretical analysis demonstrates that PALM converges to critical points under some mild conditions. Empirical results on a few manipulation tasks of Meta-world show that PALM exceeds the performance of state-of-the-art adversarial attack methods under the targeted setting. Additionally, we show the vulnerability of the offline RL agents by fooling them into behaving as human desires on several Mujoco tasks. Our code and videos are available in https://sites.google.com/view/palm-adversarial-attack.","['adversarial attack', 'deep reinforcement learning', 'preference-based reinforcement learning', 'bi-level optimization']",adversarial attack ; deep reinforcement learning ; preference based reinforcement learning ; bi level optimization,4,9,189,1,https://openreview.net/forum?id=YzOEjv-7nP,5,5.6,0.5477225575051663,1.0,3.2,1.0,0.52482,0.4688795768479553,0.0,1.906456788023403,457.6,0,3.2,0.516,2023_1,decision=1;rating_share=1.0;confidence_share=1.0,-0.38662086416178887,0.44363901209709034,0,35-65,0.26869806094182824,0.7482614958432171,1.089361643424966
ZADNbI_3sbS,2023,0,Reject,1,Reinforcement Learning-Based Estimation for Partial Differential Equations,"In systems governed by nonlinear partial differential equations such as fluid flows, the design of state estimators such as Kalman filters relies on a reduced-order model (ROM) that projects the original high-dimensional dynamics onto a computationally tractable low-dimensional space. However, ROMs are prone to large errors, which negatively affects the performance of the estimator. Here, we introduce the reinforcement learning reduced-order estimator (RL-ROE), a ROM-based estimator in which the correction term that takes in the measurements is given by a nonlinear policy trained through reinforcement learning. The nonlinearity of the policy enables the RL-ROE to compensate efficiently for errors of the ROM, while still taking advantage of the imperfect knowledge of the dynamics. Using examples involving the Burgers and Navier-Stokes equations, we show that in the limit of very few sensors, the trained RL-ROE outperforms a Kalman filter designed using the same ROM. Moreover, it yields accurate high-dimensional state estimates for reference trajectories corresponding to various physical parameter values, without direct knowledge of the latter.",,missingkeyword,0,8,175,3,https://openreview.net/forum?id=ZADNbI_3sbS,4,5.75,0.5,1.0,3.5,1.0,0.9791,0.7690374200714588,0.0,1.2588308417219882,446.25,0,3.5,0.578,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,0.7910063888258584,0.44363901209709034,1,35-65,0.9279778393351801,0.6194328330623345,0.4871415894286542
ZBMpG7fWwOP,2023,0,Reject,1,Game Theoretic Mixed Experts for Combinational Adversarial Machine Learning,"Recent advances in adversarial machine learning have shown that defenses considered to be robust are actually susceptible to adversarial attacks which are specifically tailored to target their weaknesses. These defenses include Barrage of Random Transforms (BaRT), Friendly Adversarial Training (FAT), Trash is Treasure (TiT) and ensemble models made up of Vision Transformers (ViTs), Big Transfer models and Spiking Neural Networks (SNNs). It remains an open question, however, as to whether the adversarial examples designed to target one defense will be similarly misclassified by another defense. In this paper, we provide the first adversarial defense transferability study, as well as a game theoretic framework for ensemble adversarial attacks and defenses. Our framework is called Game theoretic Mixed Experts (GaME) and is designed to find the Mixed-Nash strategy for an attacker that can employ compositional adversarial attacks. We show that this framework creates an ensemble of defenses with greater robustness than a combinational defense with a uniform or random probability distribution. Overall, our framework and analyses advance the field of adversarial machine learning by yielding new insights into compositional attack and defense formulations.","['Adversarial Machine Learning', 'Security']",adversarial machine learning ; security,2,9,182,2,https://openreview.net/forum?id=ZBMpG7fWwOP,4,5.5,0.5773502691896258,1.0,3.5,1.0,0.2065999999999999,0.7841789944964417,0.0,1.0277532301659045,428.75,0,3.5,0.4885,2023_2,decision=1;rating_share=1.0;confidence_share=1.0,-1.2115406150769275,0.44363901209709034,0,35-65,0.09141274238227147,0.1324626454695607,-1.8793578861767735
ZS8L3Fbv-L,2023,0,Reject,1,The Value of Out-of-distribution Data,"More data is expected to help us generalize to a task. But real datasets can contain out-of-distribution (OOD) data; this can come in the form of heterogeneity such as intra-class variability but also in the form of temporal shifts or concept drifts. We demonstrate a counter-intuitive phenomenon for such problems: generalization error of the task can be a non-monotonic function of the number of OOD samples; a small number of OOD samples can improve generalization but if the number of OOD samples is beyond a threshold, then the generalization error can deteriorate. We also show that if we know which samples are OOD, then using a weighted objective between the target and OOD samples ensures that the generalization error decreases monotonically. We demonstrate and analyze this phenomenon using linear classifiers on synthetic datasets and medium-sized neural networks on vision benchmarks such as MNIST, CIFAR-10, CINIC-10, PACS, and DomainNet, and observe the effect data augmentation, hyperparameter optimization, and pre-training have on this behavior.","['Distribution Shift', 'Learning Theory']",distribution shift ; learning theory,2,7,169,4,https://openreview.net/forum?id=ZS8L3Fbv-L,4,5.5,3.3166247903554,1.0,2.75,1.0,0.02945,0.8772997835497836,0.0,1.432832792207792,202.0,0,2.75,0.4885,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-1.670765471700071,0.44363901209709034,0,35-65,0.06925207756232687,0.1793465109343722,-1.5207812109160683
ZZCJv2biATn,2023,0,Reject,1,Target Conditioned Representation Independence (TCRI); from Domain-Invariant to Domain-General Representations,"We propose a Target Conditioned Representation Independence (TCRI) objective for domain generalization. TCRI addresses the limitations of existing domain generalization methods due to incomplete constraints. Specifically, TCRI implements regularizers motivated by conditional independence constraints that are sufficient to strictly learn complete sets of invariant mechanisms, which we show are necessary and sufficient for domain generalization. Empirically, we show that TCRI is effective on both synthetic and real-world data. TCRI is competitive with baselines in average accuracy while outperforming them in worst-domain accuracy, indicating desired cross-domain stability.","['Domain Generalization', 'Out-of-distribution Generalization', 'Transfer Learning', 'Distribution Shift', 'Covariate Shift']",domain generalization ; out of distribution generalization ; transfer learning ; distribution shift ; covariate shift,5,12,89,4,https://openreview.net/forum?id=ZZCJv2biATn,4,5.0,1.4142135623730951,1.0,3.0,1.0,0.367125,0.3401420854167405,0.0,1.121433550127246,270.0,0,3.0,0.3555,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.7954126438128565,0.44363901209709034,0,35-65,0.16897506925207756,0.3116111566484338,-0.7925977398224808
_5Q4covjmH,2023,0,Reject,1,A Simulation-based Framework for Robust Federated Learning to Training-time Attacks,"Well-known robust aggregation schemes in federated learning (FL) are shown to be vulnerable to an informed adversary who can tailor training-time attacks [Fang et al., Xie et al.]. We frame robust distributed learning problem as a game between a server and an adversary that is able to optimize strong training-time attacks. We introduce RobustTailor, a simulation-based framework that prevents the adversary from being omniscient. The simulated game we propose enjoys theoretical guarantees through a regret analysis. RobustTailor improves robustness to training-time attacks significantly while preserving almost the same privacy guarantees as standard robust aggregation schemes in FL. Empirical results under challenging attacks show that RobustTailor performs similar to an upper bound with perfect knowledge of honest clients.","['Robust federated learning', 'training-time attacks', 'game theory']",robust federated learning ; training time attacks ; game theory,3,12,122,8,https://openreview.net/forum?id=_5Q4covjmH,4,5.0,0.0,1.0,4.25,1.0,-0.07875,0.9506831682843904,0.0,0.5905236701012377,417.0,0,4.25,0.3555,2023_8,decision=1;rating_share=1.0;confidence_share=1.0,-1.95125166693927,0.44363901209709034,0,35-65,0.05263157894736842,0.2513486831718421,-1.0914321924161974
